city_id,city_name,split,highway,width_bin,policy_group,feature_count,total_length_m,median_width_m,min_width_m,max_width_m,rasterized_pixel_count,existing_osm_road_overlap_pixels,existing_osm_road_overlap_fraction,vv_road_median,vv_ring_median,vv_median_difference,vv_robust_effect,vh_road_median,vh_ring_median,vh_median_difference,vh_robust_effect
DE15,Leipzig,val,trunk_link,subpixel_lt_10m,retain_major_candidate,516,10976.57299460347,3.2,3.2,9.600000000000001,511,510,0.9980430528375733,0.10858090221881866,0.11604074388742447,-0.0074598416686058044,-0.08605213424965925,0.017843730747699738,0.0209053885191679,-0.0030616577714681625,-0.20656697788621212
DE15,Leipzig,val,unclassified,one_to_two_pixels_10_20m,manual_review_candidate,119,2503.1217781453215,11.0,10.0,16.0,305,303,0.9934426229508196,0.11982081830501556,0.12664155662059784,-0.006820738315582275,-0.056949403737135106,0.01869839057326317,0.023291105404496193,-0.004592714831233025,-0.20669913792612032
DE15,Leipzig,val,unclassified,subpixel_lt_10m,manual_review_candidate,8177,237896.46775005202,6.0,2.4,9.8,14184,14174,0.9992949802594473,0.09161261469125748,0.08984822779893875,0.0017643868923187256,0.020416985450358804,0.017651759088039398,0.017881080508232117,-0.0002293214201927185,-0.013962850941156443
DE16,Dresden,val,living_street,one_to_two_pixels_10_20m,likely_ignore_candidate,8,167.5609917643966,12.0,10.0,12.0,23,23,1.0,0.149008646607399,0.15460264682769775,-0.005594000220298767,-0.1140961769679552,0.028287557885050774,0.02904696576297283,-0.0007594078779220581,-0.08854776145984006
DE16,Dresden,val,living_street,subpixel_lt_10m,likely_ignore_candidate,5515,109660.25777641384,6.0,2.0,8.8,6459,6423,0.9944263817928471,0.17153552174568176,0.17161467671394348,-7.915496826171875e-05,-0.0005665676453184148,0.03744925931096077,0.038060907274484634,-0.0006116479635238647,-0.01855346732808623
DE16,Dresden,val,motorway,one_to_two_pixels_10_20m,retain_major_candidate,249,19989.80246658671,12.8,12.0,19.0,2631,2631,1.0,0.0595753937959671,0.06982403993606567,-0.010248646140098572,-0.1849020558801959,0.016017736867070198,0.01665014587342739,-0.000632409006357193,-0.04614774231193771
DE16,Dresden,val,motorway,subpixel_lt_10m,retain_major_candidate,1600,111047.58711999393,6.4,6.4,9.600000000000001,8286,8285,0.9998793145063963,0.052451249212026596,0.05723852664232254,-0.004787277430295944,-0.11946418096512128,0.011743875220417976,0.01291913352906704,-0.0011752583086490631,-0.12337442933445752
DE16,Dresden,val,motorway,two_plus_pixels_ge_20m,retain_major_candidate,12,1286.5621545156225,20.0,20.0,20.0,263,263,1.0,0.046151839196681976,0.05435855686664581,-0.008206717669963837,-0.3425389228633047,0.018388524651527405,0.014945121482014656,0.0034434031695127487,0.3213865777955103
DE16,Dresden,val,motorway_link,one_to_two_pixels_10_20m,retain_major_candidate,3,118.61875378213225,12.8,12.8,12.8,16,16,1.0,0.07902276515960693,0.07818008959293365,0.0008426755666732788,0.026091221232111335,0.01804399862885475,0.020645759999752045,-0.002601761370897293,-0.2232929949837767
DE16,Dresden,val,motorway_link,subpixel_lt_10m,retain_major_candidate,1677,32221.35852080378,3.2,3.2,9.600000000000001,1661,1661,1.0,0.0653228610754013,0.0673946738243103,-0.0020718127489089966,-0.041867854293169984,0.012529419735074043,0.013051988556981087,-0.0005225688219070435,-0.06045430151753114
DE16,Dresden,val,pedestrian,one_to_two_pixels_10_20m,likely_ignore_candidate,6,93.45201199931321,10.0,10.0,11.0,11,10,0.9090909090909091,0.044992972165346146,0.06874753534793854,-0.023754563182592392,-0.11742901572075594,0.01240292564034462,0.016374066472053528,-0.003971140831708908,-0.03917216408554212
DE16,Dresden,val,pedestrian,subpixel_lt_10m,likely_ignore_candidate,5172,59151.91130145128,5.0,3.0,9.0,2882,2552,0.8854961832061069,0.26314473152160645,0.27777382731437683,-0.014629095792770386,-0.030339924266234504,0.04591875150799751,0.04671429097652435,-0.0007955394685268402,-0.010296480351148114
