city_id,city_name,utm_epsg,feature_class,status,write_status,feature_count,invalid_geometry_count,empty_geometry_count,total_area_m2,total_length_m,aoi_file,input_pbf,output_file,duration_seconds,error
DE06,Nuremberg,32632,road,success,written,235676,0,0,0.0,5657350.932864178,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE06_Nuremberg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE06_Nuremberg.osm.pbf,data\vector\osm\DE06_Nuremberg\roads.gpkg,18.548938100022497,
DE06,Nuremberg,32632,vegetation,success,written,10654,0,0,657868648.0987152,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE06_Nuremberg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE06_Nuremberg.osm.pbf,data\vector\osm\DE06_Nuremberg\vegetation.gpkg,3.496962100005476,
DE06,Nuremberg,32632,bare_land,success,written,748,0,0,5806187.698149409,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE06_Nuremberg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE06_Nuremberg.osm.pbf,data\vector\osm\DE06_Nuremberg\bare_land.gpkg,3.5169366000045557,
DE06,Nuremberg,32632,water,success,written,2772,0,0,8481015.60434777,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE06_Nuremberg_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE06_Nuremberg.osm.pbf,data\vector\osm\DE06_Nuremberg\water.gpkg,0.8446658000175375,
DE07,Frankfurt,32632,building,success,written,415489,0,0,65668447.76312354,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE07_Frankfurt_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE07_Frankfurt.osm.pbf,data\vector\osm\DE07_Frankfurt\buildings.gpkg,96.23929870000575,
DE07,Frankfurt,32632,road,success,written,327407,0,0,0.0,7348596.207710822,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE07_Frankfurt_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE07_Frankfurt.osm.pbf,data\vector\osm\DE07_Frankfurt\roads.gpkg,28.21924769997713,
DE07,Frankfurt,32632,vegetation,success,written,22830,0,0,581234552.1517344,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE07_Frankfurt_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE07_Frankfurt.osm.pbf,data\vector\osm\DE07_Frankfurt\vegetation.gpkg,4.204734400002053,
DE07,Frankfurt,32632,bare_land,success,written,1233,0,0,8583609.744337332,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE07_Frankfurt_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE07_Frankfurt.osm.pbf,data\vector\osm\DE07_Frankfurt\bare_land.gpkg,7.810377800022252,
DE07,Frankfurt,32632,water,success,written,1381,0,0,11764216.364505487,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE07_Frankfurt_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE07_Frankfurt.osm.pbf,data\vector\osm\DE07_Frankfurt\water.gpkg,2.3723874999850523,
DE08,Cologne,32632,building,success,written,628607,0,0,75873197.20656425,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE08_Cologne_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE08_Cologne.osm.pbf,data\vector\osm\DE08_Cologne\buildings.gpkg,139.4766599999857,
DE08,Cologne,32632,road,success,written,383330,0,0,0.0,8718090.90830187,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE08_Cologne_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE08_Cologne.osm.pbf,data\vector\osm\DE08_Cologne\roads.gpkg,29.934362200001488,
DE08,Cologne,32632,vegetation,success,written,18706,0,0,560571658.4401515,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE08_Cologne_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE08_Cologne.osm.pbf,data\vector\osm\DE08_Cologne\vegetation.gpkg,4.36016589999781,
DE08,Cologne,32632,bare_land,success,written,1124,0,0,14457735.991641551,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE08_Cologne_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE08_Cologne.osm.pbf,data\vector\osm\DE08_Cologne\bare_land.gpkg,2.9697575999889523,
DE08,Cologne,32632,water,success,written,2010,0,0,32125404.33177457,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE08_Cologne_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE08_Cologne.osm.pbf,data\vector\osm\DE08_Cologne\water.gpkg,1.5379658000019845,
DE09,Dusseldorf,32632,building,success,written,539635,0,0,72376139.94396248,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE09_Dusseldorf_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE09_Dusseldorf.osm.pbf,data\vector\osm\DE09_Dusseldorf\buildings.gpkg,120.15603119999287,
DE09,Dusseldorf,32632,road,success,written,404055,0,0,0.0,8254707.450440877,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE09_Dusseldorf_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE09_Dusseldorf.osm.pbf,data\vector\osm\DE09_Dusseldorf\roads.gpkg,30.72311739998986,
DE09,Dusseldorf,32632,vegetation,success,written,31972,0,0,571400925.8326967,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE09_Dusseldorf_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE09_Dusseldorf.osm.pbf,data\vector\osm\DE09_Dusseldorf\vegetation.gpkg,5.811714499985101,
DE09,Dusseldorf,32632,bare_land,success,written,1851,0,0,9349368.7110013,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE09_Dusseldorf_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE09_Dusseldorf.osm.pbf,data\vector\osm\DE09_Dusseldorf\bare_land.gpkg,3.0921011000173166,
DE09,Dusseldorf,32632,water,success,written,2861,0,0,33117442.997767463,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE09_Dusseldorf_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE09_Dusseldorf.osm.pbf,data\vector\osm\DE09_Dusseldorf\water.gpkg,1.5334590999991633,
DE10,Dortmund,32632,building,success,written,532898,0,0,66606295.6366891,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE10_Dortmund_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE10_Dortmund.osm.pbf,data\vector\osm\DE10_Dortmund\buildings.gpkg,115.40112410002621,
DE10,Dortmund,32632,road,success,written,442836,0,0,0.0,9021365.037227808,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE10_Dortmund_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE10_Dortmund.osm.pbf,data\vector\osm\DE10_Dortmund\roads.gpkg,32.00213300000178,
DE10,Dortmund,32632,vegetation,success,written,29124,0,0,557339967.9246497,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE10_Dortmund_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE10_Dortmund.osm.pbf,data\vector\osm\DE10_Dortmund\vegetation.gpkg,6.856369799992535,
DE10,Dortmund,32632,bare_land,success,written,1207,0,0,12760331.188666554,0.0,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\aoi\cities\DE10_Dortmund_aoi.gpkg,D:\2026\ADSA\11. Case Studies 2\Project Code\Urban-Landcover-Segmentation\data\interim\osm_city_pbf\DE10_Dortmund.osm.pbf,data\vector\osm\DE10_Dortmund\bare_land.gpkg,2.5673707999812905,
